WeatherCat Data Export created at 09:38:13 21-Sep-14



Data for West Mersea - St Peters follows.

Date, Conditions, Ext. temperature,Dew Point,Wind chill,Pressure,Wind speed (10 Min. average),Average wind direction,Precipitation per hour,Precipitation total,Ext. humidity,Int. humidity,Int. temperature,Wind gust (10 Mins)
2014-08-17T20:39:00,Light Clouds,16.1,7.1,16.1,1006.79,1.9,241,0.00,12.30,55,47.0,21.9,3.9,
2014-08-17T20:49:00,Light Clouds,15.9,7.6,15.9,1006.89,1.9,233,0.00,12.30,58,48.0,21.9,3.3,
2014-08-17T20:59:00,Light Clouds,15.6,7.6,15.6,1006.99,1.9,239,0.00,12.30,59,49.0,21.9,4.7,
2014-08-17T21:09:00,Light Clouds,15.4,7.7,15.4,1006.88,1.4,278,0.00,12.30,60,48.0,22.0,2.7,
2014-08-17T21:19:00,Light Clouds,15.2,7.7,15.2,1006.98,1.9,279,0.00,12.30,61,48.0,22.0,3.3,
2014-08-17T21:29:00,Light Clouds,15.0,7.8,15.0,1006.98,1.4,258,0.00,12.30,62,48.0,22.0,3.3,
2014-08-17T21:39:00,Light Clouds,14.8,8.1,14.8,1006.98,0.6,221,0.00,12.30,64,48.0,22.0,2.7,
2014-08-17T21:49:00,Light Clouds,14.5,8.2,14.5,1007.08,1.4,199,0.00,12.30,66,48.0,22.1,1.9,
2014-08-17T21:59:00,Light Clouds,14.4,8.1,14.4,1007.19,2.7,223,0.00,12.30,66,49.0,22.0,7.2,
2014-08-17T22:09:00,Light Clouds,14.6,8.1,14.6,1007.19,2.7,210,0.00,12.30,65,49.0,22.0,3.3,
2014-08-17T22:19:00,Light Clouds,14.5,8.2,14.5,1007.08,1.4,207,0.00,12.30,66,49.0,22.1,3.3,
2014-08-17T22:29:00,Light Clouds,14.3,8.2,14.3,1006.98,1.9,242,0.00,12.30,67,49.0,22.1,3.9,
2014-08-17T22:39:00,Light Clouds,14.1,8.1,14.1,1007.08,1.4,258,0.00,12.30,67,49.0,22.1,3.3,
2014-08-17T22:49:00,Light Clouds,13.8,8.0,13.8,1006.88,0.0,248,0.00,12.30,68,49.0,22.2,2.7,
2014-08-17T22:59:00,Light Clouds,13.7,8.1,13.7,1006.98,0.0,209,0.00,12.30,69,49.0,22.2,1.9,
2014-08-17T23:09:00,Light Clouds,13.4,8.2,13.4,1006.98,0.0,226,0.00,12.30,71,49.0,22.2,0.6,
2014-08-17T23:19:00,Cloudy,13.2,8.3,13.2,1007.08,0.6,242,0.00,12.30,72,50.0,22.1,3.3,
2014-08-17T23:29:00,Cloudy,13.3,8.4,13.3,1006.98,0.6,246,0.00,12.30,72,50.0,22.2,2.7,
2014-08-17T23:39:00,Cloudy,13.1,8.4,13.1,1006.98,0.6,188,0.00,12.30,73,50.0,22.1,1.4,
2014-08-17T23:49:00,Cloudy,13.2,8.5,13.2,1006.98,2.7,143,0.00,12.30,73,50.0,22.1,4.7,
2014-08-17T23:59:00,Cloudy,13.3,8.4,13.3,1006.98,1.4,139,0.00,12.30,72,50.0,22.1,5.2,
2014-08-18T00:09:00,Cloudy,13.4,8.4,13.4,1006.98,3.3,154,0.00,12.30,72,50.0,22.1,4.7,
2014-08-18T00:19:00,Light Clouds,13.4,8.2,13.4,1006.98,1.4,128,0.00,12.30,71,50.0,22.1,6.0,
2014-08-18T00:29:00,Cloudy,13.2,8.3,13.2,1006.98,1.4,116,0.00,12.30,72,50.0,22.1,3.3,
2014-08-18T00:39:00,Cloudy,13.0,8.3,13.0,1006.98,1.9,131,0.00,12.30,73,50.0,22.1,4.7,
2014-08-18T00:49:00,Cloudy,12.8,8.3,12.8,1006.88,2.7,99,0.00,12.30,74,50.0,22.1,4.7,
2014-08-18T00:59:00,Cloudy,12.8,8.3,12.8,1006.88,1.9,120,0.00,12.30,74,50.0,22.1,3.3,
2014-08-18T01:09:00,Cloudy,12.6,8.3,12.6,1006.88,1.9,120,0.00,12.30,75,50.0,22.1,3.9,
2014-08-18T01:19:00,Cloudy,12.5,8.4,12.5,1006.78,1.4,102,0.00,12.30,76,50.0,22.1,2.7,
2014-08-18T01:29:00,Cloudy,12.4,8.3,12.4,1006.68,0.6,90,0.00,12.30,76,50.0,22.0,2.7,
2014-08-18T01:39:00,Cloudy,12.4,8.3,12.4,1006.78,1.4,81,0.00,12.30,76,50.0,22.0,3.3,
2014-08-18T01:49:00,Cloudy,12.3,8.4,12.3,1006.78,0.6,115,0.00,12.30,77,50.0,22.0,2.7,
2014-08-18T01:59:00,Overcast,12.0,8.3,12.0,1006.78,1.9,142,0.00,12.30,78,50.0,22.0,4.7,
2014-08-18T02:09:00,Overcast,12.0,8.5,12.0,1006.68,1.4,134,0.00,12.30,79,50.0,22.0,3.3,
2014-08-18T02:19:00,Overcast,12.1,8.6,12.1,1006.88,1.9,165,0.00,12.30,79,50.0,22.0,3.9,
2014-08-18T02:29:00,Overcast,12.2,8.7,12.2,1006.88,1.4,147,0.00,12.30,79,50.0,22.0,3.9,
2014-08-18T02:39:00,Overcast,12.2,8.7,12.2,1006.78,1.9,166,0.00,12.30,79,50.0,22.0,6.6,
2014-08-18T02:49:00,Overcast,12.1,8.8,12.1,1006.89,2.7,154,0.00,12.30,80,51.0,21.9,5.2,
2014-08-18T02:59:00,Overcast,12.0,8.7,12.0,1006.68,1.4,131,0.00,12.30,80,51.0,21.9,4.7,
2014-08-18T03:09:00,Overcast,12.0,8.7,12.0,1006.79,1.9,139,0.00,12.30,80,51.0,21.9,4.7,
2014-08-18T03:19:00,Overcast,11.9,8.9,11.9,1006.79,1.9,154,0.00,12.30,82,51.0,21.9,5.2,
2014-08-18T03:29:00,Overcast,11.9,8.9,11.9,1006.58,1.4,125,0.00,12.30,82,51.0,21.9,3.9,
2014-08-18T03:39:00,Overcast,12.0,8.8,12.0,1006.49,1.4,154,0.00,12.30,81,51.0,21.8,4.7,
2014-08-18T03:49:00,Overcast,11.9,8.9,11.9,1006.49,1.9,149,0.00,12.30,82,51.0,21.8,3.3,
2014-08-18T03:59:00,Overcast,11.8,9.0,11.5,1006.49,3.3,134,0.00,12.30,83,51.0,21.8,6.0,
2014-08-18T04:09:00,Overcast,11.8,9.0,11.8,1006.49,1.9,133,0.00,12.30,83,51.0,21.7,5.2,
2014-08-18T04:19:00,Overcast,11.8,9.0,11.8,1006.39,1.4,130,0.00,12.30,83,51.0,21.7,6.6,
2014-08-18T04:29:00,Overcast,11.8,9.0,11.8,1006.49,2.7,102,0.00,12.30,83,51.0,21.7,6.0,
2014-08-18T04:39:00,Overcast,11.8,9.0,11.5,1006.49,3.3,18,0.00,12.30,83,51.0,21.7,4.7,
2014-08-18T04:49:00,Overcast,11.7,8.9,11.4,1006.39,3.3,338,0.00,12.30,83,51.0,21.7,8.0,
2014-08-18T04:59:00,Overcast,11.7,8.9,11.7,1006.39,2.7,299,0.00,12.30,83,51.0,21.6,3.9,
2014-08-18T05:09:00,Overcast,11.6,9.0,11.6,1006.39,2.7,286,0.00,12.30,84,51.0,21.6,4.7,
2014-08-18T05:19:00,Overcast,11.5,8.9,11.4,1006.39,2.7,249,0.00,12.30,84,51.0,21.5,6.6,
2014-08-18T05:29:00,Overcast,11.5,8.9,11.5,1006.39,1.4,240,0.00,12.30,84,51.0,21.5,2.7,
2014-08-18T05:39:00,Overcast,11.4,9.0,10.8,1006.49,3.9,235,0.00,12.30,85,51.0,21.5,6.6,
2014-08-18T05:49:00,Overcast,11.6,9.3,11.6,1006.59,1.9,228,0.00,12.30,86,51.0,21.5,3.3,
2014-08-18T05:59:00,Overcast,11.8,9.4,11.3,1006.59,3.9,238,0.00,12.30,85,51.0,21.4,6.6,
2014-08-18T06:09:00,Overcast,12.0,9.2,11.5,1006.59,3.9,236,0.00,12.30,83,51.0,21.4,8.0,
2014-08-18T06:19:00,Overcast,12.1,9.3,12.1,1006.69,2.7,266,0.00,12.30,83,51.0,21.4,7.2,
2014-08-18T06:29:00,Overcast,12.2,9.4,12.0,1006.69,3.3,232,0.00,12.30,83,51.0,21.4,7.2,
2014-08-18T06:39:00,Overcast,12.3,9.3,12.1,1006.79,3.3,233,0.00,12.30,82,52.0,21.4,6.6,
2014-08-18T06:49:00,Overcast,12.3,9.3,12.3,1006.89,2.7,258,0.00,12.30,82,52.0,21.3,4.7,
2014-08-18T06:59:00,Overcast,12.5,9.5,12.3,1006.89,3.3,245,0.00,12.30,82,52.0,21.3,6.0,
2014-08-18T07:09:00,Overcast,12.6,9.4,12.6,1006.79,1.9,275,0.00,12.30,81,51.0,21.3,6.6,
2014-08-18T07:19:00,Overcast,12.7,9.5,12.7,1006.89,2.7,232,0.00,12.30,81,51.0,21.3,7.2,
2014-08-18T07:29:00,Overcast,12.9,9.7,12.9,1007.09,2.7,239,0.00,12.30,81,51.0,21.3,6.0,
2014-08-18T07:39:00,Overcast,13.3,10.3,13.2,1006.99,3.3,248,0.00,12.30,82,51.0,21.2,8.6,
2014-08-18T07:49:00,Overcast,13.3,9.9,13.3,1007.09,1.9,279,0.00,12.30,80,51.0,21.2,4.7,
2014-08-18T07:59:00,Overcast,13.3,10.1,13.2,1007.19,3.3,254,0.00,12.30,81,52.0,20.9,6.0,
2014-08-18T08:09:00,Overcast,13.4,10.2,13.4,1007.29,1.9,260,0.00,12.30,81,52.0,21.2,3.9,
2014-08-18T08:19:00,Overcast,13.7,10.5,13.7,1007.29,1.9,280,0.00,12.30,81,53.0,20.9,3.9,
2014-08-18T08:29:00,Cloudy,14.7,10.7,14.3,1007.29,5.2,329,0.00,12.30,77,52.0,21.2,8.6,
2014-08-18T08:39:00,Cloudy,15.2,10.6,15.2,1007.59,3.9,354,0.00,12.30,74,53.0,20.9,9.3,
2014-08-18T08:49:00,Cloudy,14.9,10.5,14.9,1007.59,3.3,320,0.00,12.30,75,52.0,21.2,8.6,
2014-08-18T08:59:00,Cloudy,14.9,10.7,14.9,1007.59,1.4,311,0.00,12.30,76,53.0,20.9,4.7,
2014-08-18T09:09:00,Cloudy,15.3,10.7,15.3,1007.59,1.9,317,0.00,12.30,74,52.0,21.2,5.2,
2014-08-18T09:19:00,Cloudy,15.5,10.7,15.5,1007.69,1.9,292,0.00,12.30,73,53.0,20.9,6.0,
2014-08-18T09:29:00,Light Clouds,16.1,11.1,16.1,1007.89,1.9,304,0.00,12.30,72,52.0,21.2,5.2,
2014-08-18T09:39:00,Light Clouds,16.3,11.0,16.3,1007.79,3.3,307,0.00,12.30,71,52.0,21.1,6.0,
2014-08-18T09:49:00,Light Clouds,17.0,11.1,17.0,1007.89,2.7,307,0.00,12.30,68,52.0,21.2,9.9,
2014-08-18T09:59:00,Light Clouds,16.7,11.2,16.7,1008.19,3.3,312,0.00,12.30,70,52.0,21.2,6.0,
2014-08-18T10:09:00,Light Clouds,17.1,10.9,17.1,1008.19,2.7,323,0.00,12.30,67,52.0,21.2,5.2,
2014-08-18T10:19:00,Light Clouds,17.6,11.4,17.6,1008.29,2.7,302,0.00,12.30,67,52.0,21.2,4.7,
2014-08-18T10:29:00,Light Clouds,17.8,10.7,17.8,1008.49,2.7,323,0.00,12.30,63,52.0,21.3,5.2,
2014-08-18T10:39:00,Light Clouds,17.2,10.6,17.2,1008.59,2.7,330,0.00,12.30,65,52.0,21.2,6.0,
2014-08-18T10:49:00,Light Clouds,17.7,11.0,17.7,1008.79,1.9,302,0.00,12.30,65,52.0,21.3,5.2,
2014-08-18T10:59:00,Light Clouds,17.4,10.0,17.4,1008.89,3.3,333,0.00,12.30,62,52.0,21.3,8.0,
2014-08-18T11:09:00,Light Clouds,18.6,11.4,18.6,1008.79,3.3,352,0.00,12.30,63,52.0,21.3,6.6,
2014-08-18T11:19:00,Light Clouds,18.9,9.7,18.9,1008.99,2.7,0,0.00,12.30,55,52.0,21.3,5.2,
2014-08-18T11:29:00,Light Clouds,17.9,10.0,17.9,1009.09,1.9,15,0.00,12.30,60,53.0,21.3,4.7,
2014-08-18T11:39:00,Light Clouds,18.2,10.8,18.2,1009.19,0.0,349,0.00,12.30,62,53.0,21.3,3.3,
2014-08-18T11:49:00,Light Clouds,17.8,10.2,17.8,1009.29,3.3,339,0.00,12.30,61,53.0,21.3,6.0,
2014-08-18T11:59:00,Light Clouds,18.3,10.9,18.3,1009.19,6.0,286,0.00,12.30,62,53.0,21.3,9.9,
2014-08-18T12:09:00,Light Clouds,20.0,10.7,20.0,1009.39,2.7,298,0.00,12.30,55,53.0,21.3,7.2,
2014-08-18T12:19:00,Light Clouds,20.7,11.1,20.7,1009.29,3.9,276,0.00,12.30,54,53.0,21.3,7.2,
2014-08-18T12:29:00,Scattered Clouds,20.2,10.0,20.2,1009.49,3.9,309,0.00,12.30,52,53.0,21.3,6.6,
2014-08-18T12:39:00,Light Clouds,19.2,9.9,19.2,1009.49,1.4,307,0.00,12.30,55,53.0,21.3,4.7,
2014-08-18T12:49:00,Light Clouds,19.0,10.3,19.0,1009.69,2.7,267,0.00,12.30,57,53.0,21.4,5.2,
2014-08-18T12:59:00,Light Clouds,19.3,10.3,19.3,1009.59,0.6,321,0.00,12.30,56,53.0,21.4,5.2,
2014-08-18T13:09:00,Light Clouds,20.3,10.4,20.3,1009.59,4.7,339,0.00,12.30,53,53.0,21.4,6.0,
2014-08-18T13:19:00,Scattered Clouds,21.3,10.1,21.3,1009.69,2.7,316,0.00,12.30,49,53.0,21.4,5.2,
2014-08-18T13:29:00,Scattered Clouds,20.5,9.7,20.5,1009.59,3.3,285,0.00,12.30,50,53.0,21.4,8.6,
2014-08-18T13:39:00,Scattered Clouds,20.0,9.6,20.0,1009.79,3.9,275,0.00,12.30,51,52.0,21.4,7.2,
2014-08-18T13:49:00,Scattered Clouds,20.0,9.8,20.0,1009.79,1.9,295,0.00,12.30,52,52.0,21.5,6.0,
2014-08-18T13:59:00,Scattered Clouds,20.2,9.4,20.2,1009.99,1.9,318,0.00,12.30,50,52.0,21.5,4.7,
2014-08-18T14:09:00,Light Clouds,19.5,10.2,19.5,1009.99,1.4,311,0.00,12.30,55,52.0,21.5,5.2,
2014-08-18T14:19:00,Scattered Clouds,20.3,10.1,20.3,1009.89,2.7,262,0.00,12.30,52,52.0,21.5,6.6,
2014-08-18T14:29:00,Clear,21.3,9.8,21.3,1009.89,3.9,258,0.00,12.30,48,52.0,21.5,4.7,
2014-08-18T14:39:00,Scattered Clouds,21.0,9.9,21.0,1009.99,0.6,270,0.00,12.30,49,52.0,21.5,3.3,
2014-08-18T14:49:00,Light Clouds,19.5,9.9,19.5,1010.19,1.9,286,0.00,12.30,54,52.0,21.5,3.9,
2014-08-18T14:59:00,Light Clouds,18.9,11.4,18.9,1010.29,3.9,292,0.00,12.30,62,52.0,21.6,7.2,
2014-08-18T15:09:00,Light Clouds,20.3,11.2,20.3,1010.30,2.7,282,0.00,12.30,56,52.0,21.5,4.7,
2014-08-18T15:19:00,Scattered Clouds,21.4,10.8,21.4,1010.30,2.7,266,0.00,12.30,51,52.0,21.5,5.2,
2014-08-18T15:29:00,Light Clouds,19.9,10.6,19.9,1010.29,0.6,252,0.00,12.30,55,52.0,21.6,2.7,
2014-08-18T15:39:00,Light Clouds,19.3,9.8,19.3,1010.49,2.7,306,0.00,12.30,54,52.0,21.6,7.2,
2014-08-18T15:49:00,Light Clouds,19.1,9.3,19.1,1010.39,1.9,319,0.00,12.30,53,52.0,21.6,4.7,
2014-08-18T15:59:00,Scattered Clouds,19.5,9.4,19.5,1010.49,1.4,309,0.00,12.30,52,52.0,21.6,3.3,
2014-08-18T16:09:00,Scattered Clouds,19.6,9.2,19.6,1010.49,1.9,300,0.00,12.30,51,52.0,21.6,4.7,
2014-08-18T16:19:00,Scattered Clouds,20.3,9.5,20.3,1010.39,2.7,302,0.00,12.30,50,52.0,21.7,3.9,
2014-08-18T16:29:00,Clear,20.6,9.2,20.6,1010.49,1.4,293,0.00,12.30,48,52.0,21.6,2.7,
2014-08-18T16:39:00,Scattered Clouds,19.8,9.1,19.8,1010.50,1.4,288,0.00,12.30,50,52.0,21.3,1.9,
2014-08-18T16:49:00,Scattered Clouds,19.5,9.4,19.5,1010.49,0.6,292,0.00,12.30,52,52.0,21.7,1.9,
2014-08-18T16:59:00,Light Clouds,18.8,11.6,18.8,1010.69,2.7,248,0.00,12.30,63,52.0,21.7,3.9,
2014-08-18T17:09:00,Light Clouds,18.3,11.6,18.3,1010.69,2.7,204,0.00,12.30,65,52.0,21.7,5.2,
2014-08-18T17:19:00,Light Clouds,17.8,11.6,17.8,1010.69,1.9,209,0.00,12.30,67,52.0,21.7,3.9,
2014-08-18T17:29:00,Light Clouds,17.7,11.7,17.7,1010.79,2.7,180,0.00,12.30,68,52.0,21.7,5.2,
2014-08-18T17:39:00,Light Clouds,19.2,12.5,19.2,1010.59,3.9,166,0.00,12.30,65,53.0,21.7,6.0,
2014-08-18T17:49:00,Light Clouds,20.6,12.6,20.6,1010.49,3.3,153,0.00,12.30,60,53.0,21.8,5.2,
2014-08-18T17:59:00,Light Clouds,18.5,12.0,18.5,1010.69,2.7,169,0.00,12.30,66,53.0,21.8,5.2,
2014-08-18T18:09:00,Light Clouds,17.1,12.0,17.1,1010.59,2.7,151,0.00,12.30,72,54.0,21.8,6.0,
2014-08-18T18:19:00,Cloudy,16.7,12.2,16.7,1010.59,1.9,151,0.00,12.30,75,54.0,21.8,4.7,
2014-08-18T18:29:00,Cloudy,16.7,12.2,16.7,1010.69,0.6,141,0.00,12.30,75,54.0,21.8,1.9,
2014-08-18T18:39:00,Cloudy,16.5,12.6,16.5,1010.79,1.4,156,0.00,12.30,78,55.0,21.8,3.3,
2014-08-18T18:49:00,Overcast,16.2,12.6,16.2,1010.59,1.9,169,0.00,12.30,79,56.0,21.8,5.2,
2014-08-18T18:59:00,Overcast,15.5,12.6,15.5,1010.69,1.9,130,0.00,12.30,83,56.0,21.9,3.3,
2014-08-18T19:09:00,Overcast,15.2,12.7,15.2,1010.59,3.3,139,0.00,12.30,85,57.0,21.8,5.2,
2014-08-18T19:19:00,Overcast,15.2,12.5,15.2,1010.59,1.4,156,0.00,12.30,84,56.0,22.1,2.7,
2014-08-18T19:29:00,Overcast,15.1,12.4,15.1,1010.59,1.4,168,0.00,12.30,84,57.0,21.8,3.3,
2014-08-18T19:39:00,Overcast,15.0,12.3,15.0,1010.69,0.0,166,0.00,12.30,84,56.0,22.1,1.4,
2014-08-18T19:49:00,Overcast,15.1,12.2,15.1,1010.69,0.6,148,0.00,12.30,83,57.0,21.8,1.9,
2014-08-18T19:59:00,Overcast,15.0,12.1,15.0,1010.79,1.4,167,0.00,12.30,83,56.0,22.1,3.9,
2014-08-18T20:09:00,Overcast,14.8,12.1,14.8,1010.79,1.4,124,0.00,12.30,84,56.0,21.8,3.3,
2014-08-18T20:19:00,Overcast,14.7,12.4,14.7,1010.89,1.4,103,0.00,12.30,86,55.0,22.1,1.9,
2014-08-18T20:29:00,Overcast,14.5,12.4,14.5,1010.89,1.4,90,0.00,12.30,87,56.0,21.8,2.7,
2014-08-18T20:39:00,Overcast,14.5,12.2,14.5,1010.90,1.4,123,0.00,12.30,86,56.0,21.6,2.7,
2014-08-18T20:49:00,Overcast,14.4,12.1,14.4,1011.00,0.0,128,0.00,12.30,86,57.0,21.7,1.4,
2014-08-18T20:59:00,Overcast,14.3,12.2,14.3,1011.19,0.6,50,0.00,12.30,87,58.0,21.8,2.7,
2014-08-18T21:09:00,Overcast,14.3,12.3,14.3,1011.30,1.9,36,0.00,12.30,88,59.0,21.8,3.9,
2014-08-18T21:19:00,Overcast,14.0,12.2,14.0,1011.50,1.9,7,0.00,12.30,89,59.0,21.8,5.2,
2014-08-18T21:29:00,Heavy Clouds,13.3,12.0,13.3,1011.39,1.9,11,0.00,12.60,92,60.0,21.9,4.7,
2014-08-18T21:39:00,Heavy Clouds,13.2,12.2,13.2,1011.39,1.4,342,0.98,12.90,94,60.0,21.9,2.7,
2014-08-18T21:49:00,Heavy Clouds,13.1,12.3,13.1,1011.39,0.0,332,0.50,12.90,95,59.0,22.1,0.6,
2014-08-18T21:59:00,Heavy Clouds,13.0,12.4,13.0,1011.19,0.6,348,0.23,12.90,96,59.0,22.0,1.9,
2014-08-18T22:09:00,Heavy Clouds,13.0,12.4,13.0,1011.29,0.0,351,0.00,12.90,96,58.0,22.0,2.7,
2014-08-18T22:19:00,Heavy Clouds,12.9,12.4,12.9,1011.19,0.6,16,0.00,12.90,97,58.0,22.0,1.4,
2014-08-18T22:29:00,Heavy Clouds,12.8,12.3,12.8,1011.29,0.0,348,0.00,12.90,97,58.0,22.0,0.6,
2014-08-18T22:39:00,Heavy Clouds,12.8,12.3,12.8,1011.09,0.0,312,0.00,12.90,97,58.0,22.0,0.0,
2014-08-18T22:49:00,Heavy Clouds,12.8,12.3,12.8,1010.89,0.0,329,0.00,12.90,97,58.0,22.0,0.0,
2014-08-18T22:59:00,Heavy Clouds,12.7,12.2,12.7,1010.89,0.0,235,0.00,12.90,97,58.0,22.3,0.0,
2014-08-18T23:09:00,Heavy Clouds,12.7,12.2,12.7,1010.99,0.6,209,0.00,12.90,97,58.0,22.0,1.9,
2014-08-18T23:19:00,Heavy Clouds,12.8,12.3,12.8,1010.99,0.6,240,0.00,12.90,97,58.0,22.2,1.4,
2014-08-18T23:29:00,Heavy Clouds,12.9,12.4,12.9,1011.09,0.6,267,0.00,12.90,97,59.0,21.9,2.7,
2014-08-18T23:39:00,Heavy Clouds,13.0,12.9,13.0,1011.09,0.6,261,0.00,12.90,99,59.0,21.9,1.9,
2014-08-18T23:49:00,Heavy Clouds,12.9,12.4,12.9,1011.09,0.6,262,0.00,12.90,97,59.0,21.9,2.7,
2014-08-18T23:59:00,Heavy Clouds,12.8,12.3,12.8,1011.19,0.6,262,0.00,12.90,97,59.0,21.9,1.9,
2014-08-19T00:09:00,Heavy Clouds,12.6,12.1,12.6,1011.19,1.4,316,0.00,12.90,97,59.0,21.9,3.3,
2014-08-19T00:19:00,Heavy Clouds,12.4,11.8,12.4,1011.09,1.4,330,0.00,12.90,96,58.0,21.8,2.7,
2014-08-19T00:29:00,Heavy Clouds,12.1,11.3,12.1,1011.19,0.6,336,0.00,12.90,95,58.0,21.8,2.7,
2014-08-19T00:39:00,Heavy Clouds,11.9,11.1,11.9,1011.09,1.4,339,0.00,12.90,95,58.0,21.8,2.7,
2014-08-19T00:49:00,Heavy Clouds,11.8,10.7,11.8,1011.09,1.4,344,0.00,12.90,93,58.0,21.8,2.7,
2014-08-19T00:59:00,Heavy Clouds,11.6,10.3,11.6,1010.99,0.6,9,0.00,12.90,92,58.0,21.8,1.9,
2014-08-19T01:09:00,Heavy Clouds,11.5,10.4,11.5,1010.99,1.4,45,0.00,12.90,93,58.0,21.8,1.9,
2014-08-19T01:19:00,Heavy Clouds,11.4,10.1,11.4,1010.99,1.4,342,0.00,12.90,92,58.0,21.8,2.7,
2014-08-19T01:29:00,Heavy Clouds,11.3,9.9,11.3,1011.09,0.6,301,0.00,12.90,91,57.0,21.8,1.9,
2014-08-19T01:39:00,Overcast,11.1,9.5,11.1,1010.90,0.0,322,0.00,12.90,90,57.0,21.7,1.4,
2014-08-19T01:49:00,Heavy Clouds,10.9,9.5,10.9,1011.00,0.6,309,0.00,12.90,91,57.0,21.7,3.3,
2014-08-19T01:59:00,Heavy Clouds,10.9,9.5,10.9,1010.90,0.6,313,0.00,12.90,91,57.0,21.7,2.7,
2014-08-19T02:09:00,Heavy Clouds,10.8,9.4,10.8,1011.00,1.4,294,0.00,12.90,91,57.0,21.7,2.7,
2014-08-19T02:19:00,Overcast,10.8,9.2,10.8,1011.00,0.6,271,0.00,12.90,90,57.0,21.6,3.3,
2014-08-19T02:29:00,Overcast,10.7,9.1,10.7,1010.80,0.6,289,0.00,12.90,90,57.0,21.6,2.7,
2014-08-19T02:39:00,Overcast,10.5,8.9,10.5,1010.80,0.0,254,0.00,12.90,90,56.0,21.6,1.9,
2014-08-19T02:49:00,Overcast,10.4,8.8,10.4,1010.69,1.4,299,0.00,12.90,90,56.0,21.7,3.3,
2014-08-19T02:59:00,Overcast,10.4,8.8,10.4,1010.70,0.6,280,0.00,12.90,90,56.0,21.6,2.7,
2014-08-19T03:09:00,Overcast,10.4,8.8,10.4,1010.70,0.6,279,0.00,12.90,90,56.0,21.6,1.4,
2014-08-19T03:19:00,Overcast,10.4,8.8,10.4,1010.60,1.4,239,0.00,12.90,90,56.0,21.4,3.3,
2014-08-19T03:29:00,Overcast,10.5,8.8,10.5,1010.70,0.6,294,0.00,12.90,89,56.0,21.4,2.7,
2014-08-19T03:39:00,Overcast,10.6,8.9,10.6,1010.60,1.4,275,0.00,12.90,89,55.0,21.5,1.9,
2014-08-19T03:49:00,Overcast,10.6,8.7,10.6,1010.60,1.4,263,0.00,12.90,88,55.0,21.5,3.3,
2014-08-19T03:59:00,Overcast,10.7,8.8,10.7,1010.50,1.9,266,0.00,12.90,88,55.0,21.4,3.9,
2014-08-19T04:09:00,Overcast,10.7,8.8,10.7,1010.70,1.9,244,0.00,12.90,88,55.0,21.4,4.7,
2014-08-19T04:19:00,Overcast,10.7,8.8,10.7,1010.70,1.9,239,0.00,12.90,88,55.0,21.4,3.3,
2014-08-19T04:29:00,Overcast,10.6,8.7,10.6,1010.50,1.9,224,0.00,12.90,88,55.0,21.2,3.3,
2014-08-19T04:39:00,Overcast,10.6,8.5,10.6,1010.40,1.9,229,0.00,12.90,87,55.0,21.2,3.3,
2014-08-19T04:49:00,Overcast,10.5,8.4,10.5,1010.60,1.4,270,0.00,12.90,87,55.0,21.2,6.0,
2014-08-19T04:59:00,Overcast,10.4,8.5,10.4,1010.70,1.9,236,0.00,12.90,88,54.0,21.2,3.9,
2014-08-19T05:09:00,Overcast,10.3,8.6,10.1,1010.70,2.7,254,0.00,12.90,89,54.0,21.2,3.9,
2014-08-19T05:19:00,Overcast,10.2,8.5,10.2,1010.70,1.9,246,0.00,12.90,89,54.0,21.2,5.2,
2014-08-19T05:29:00,Overcast,10.2,8.5,10.2,1010.60,1.4,281,0.00,12.90,89,54.0,21.1,1.9,
2014-08-19T05:39:00,Overcast,10.1,8.5,10.1,1010.60,1.9,282,0.00,12.90,90,54.0,21.0,6.0,
2014-08-19T05:49:00,Overcast,10.1,8.5,10.1,1010.70,1.4,240,0.00,12.90,90,54.0,21.0,3.3,
2014-08-19T05:59:00,Overcast,10.0,8.4,10.0,1010.80,1.4,251,0.00,12.90,90,54.0,21.0,3.3,
2014-08-19T06:09:00,Heavy Clouds,9.9,8.5,9.9,1010.80,1.9,244,0.00,12.90,91,54.0,20.9,4.7,
2014-08-19T06:19:00,Heavy Clouds,9.9,8.5,9.6,1010.90,2.7,235,0.00,12.90,91,55.0,20.9,6.0,
2014-08-19T06:29:00,Overcast,10.0,8.4,10.0,1010.90,0.6,229,0.00,12.90,90,55.0,20.9,3.3,
2014-08-19T06:39:00,Overcast,10.1,8.5,9.9,1011.00,2.7,212,0.00,12.90,90,55.0,20.8,3.9,
2014-08-19T06:49:00,Overcast,10.4,8.8,10.4,1010.90,0.6,212,0.00,12.90,90,55.0,20.8,2.7,
2014-08-19T06:59:00,Overcast,10.7,8.6,10.5,1011.00,2.7,237,0.00,12.90,87,55.0,20.8,5.2,
2014-08-19T07:09:00,Overcast,10.8,8.6,10.8,1010.90,1.4,218,0.00,12.90,86,55.0,20.9,6.0,
2014-08-19T07:19:00,Overcast,10.8,8.7,10.6,1010.90,2.7,245,0.00,12.90,87,55.0,20.8,6.6,
2014-08-19T07:29:00,Overcast,11.8,9.2,11.8,1011.10,1.9,237,0.00,12.90,84,55.0,20.8,6.0,
2014-08-19T07:39:00,Overcast,12.2,9.0,12.0,1011.10,3.3,233,0.00,12.90,81,55.0,20.8,6.0,
